Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64
MCW_CT_ROA_202_R1 - nextera_transposase_sequence	0.2173782926768049	0.2186011099319148	0.21866546873481535	0.21874269929829598	0.21889716042525723	0.21889716042525723	0.21893577570699754	0.21898726274931796	0.21915459563685932	0.2196437225389033	0.21968233782064361	0.2196952095812237	0.2196952095812237	0.21975956838412422	0.21978531190528444	0.21978531190528444	0.21978531190528444	0.21978531190528444	0.21982392718702476	0.22005561887746664	0.22017146472268756	0.22138141021721738	0.22147151254127811	0.22208935704912314	0.22234679226072523	0.22302899557147077	0.22459935036224352	0.22927179945282145	0.2373681368577072	0.25665003420670374	0.284890676919453	0.3257327732401246	0.39816217002437265	0.48921700436803195	0.5608226084751533	0.6469089432348922	0.7652261664872129	0.8648664651378019	0.983248047193023	1.2404773106258313	1.7313547721086968	2.6698477077646965	4.059380005908138	5.5770892959082605	7.037467764284597	8.16619244955396	9.031316349903365	9.502100993120688	9.834308261932605	10.243424300210647	10.968554932490834	12.217733553268816	13.870802277529316	15.902609685098813	17.941020305845903	19.548613099976894	20.756833778588984	21.473790842900804	21.930982906945538	22.379872685416103	22.961882211806106	23.95121860175352	25.46134642477196	27.3556448140642
MCW_CT_ROA_202_R2 - nextera_transposase_sequence	0.21574357908313163	0.21696639633824155	0.21703075514114206	0.2171079857046227	0.21723670331042375	0.21723670331042375	0.21727531859216406	0.21732680563448448	0.21751988204318604	0.2180218807058101	0.21806049598755042	0.21807336774813055	0.21807336774813055	0.21807336774813055	0.21808623950871064	0.21811198302987087	0.21811198302987087	0.21811198302987087	0.21813772655103106	0.21838229000205306	0.21849813584727398	0.21973382486296403	0.21982392718702476	0.22045464345544988	0.22072495042763207	0.2214071537383776	0.22304186733205086	0.22771431642262882	0.23587501263041508	0.2553886016698535	0.284144114805807	0.3256684144372241	0.3996166789699245	0.49204879169565496	0.564233625028881	0.6516586228889508	0.7704521012827353	0.8702339892997054	0.989284902905092	1.2491013902145014	1.7387817779634172	2.6757944611527047	4.078764877341776	5.584645019368781	7.043182825982163	8.155251453060872	9.007413490506112	9.477168392877026	9.806492387318999	10.211824127986489	10.933865537727453	12.176736995821184	13.830861204449253	15.832677409867106	17.844739536706722	19.44696480667581	20.649290218942213	21.372644548262343	21.825962212372463	22.27612629514046	22.853283167791766	23.848463337042546	25.359183261047672	27.274810157621143
MCW_CT_ROA_206_R1 - nextera_transposase_sequence	0.03456909574859235	0.03490012676123277	0.03495923944206142	0.03500652958672433	0.03501835212289006	0.03503017465905579	0.03503017465905579	0.03506564226755298	0.03511293241221589	0.035278447918536106	0.03533756059936475	0.03533756059936475	0.03534938313553048	0.03534938313553048	0.03536120567169621	0.03536120567169621	0.03538485074402767	0.03545578596102204	0.03545578596102204	0.03559765639501079	0.03569223668433663	0.03627154095645736	0.036425233926611844	0.03667350718609216	0.0369336029817382	0.03737103681987018	0.03896707920224363	0.04124882868222938	0.045564054382720556	0.058119587790725034	0.07327607915518994	0.09279508636480895	0.13013065557618195	0.18064835261234305	0.22472276743818173	0.2809152818338929	0.3601499192166104	0.42250197495466646	0.5034627026175804	0.6697703188608939	1.0055539910399363	1.6115180822143893	2.4953354183558116	3.49136044524617	4.4520715566094955	5.2070468936168	5.75638103655741	6.040760321487862	6.233337613091425	6.465319417735365	6.876542693187925	7.579002324547061	8.548982304264317	9.674144893692937	10.786633724351894	11.676102232780535	12.332465795629492	12.720422319907899	12.945700746545869	13.173225455055329	13.476378927416958	14.014056049698159	14.827872149202298	15.89210138723275
MCW_CT_ROA_206_R2 - nextera_transposase_sequence	0.03423806473595193	0.03455727321242662	0.034592740820923805	0.03461638589325527	0.034640030965586724	0.034651853501752455	0.034651853501752455	0.034699143646415374	0.03477007886340975	0.03492377183356423	0.034982884514392874	0.034982884514392874	0.034994707050558606	0.034994707050558606	0.03501835212289006	0.03504199719522152	0.03506564226755298	0.03514840002071308	0.03514840002071308	0.03534938313553048	0.03538485074402767	0.03591686487148549	0.036082380377805694	0.036366121245783194	0.03653163675210341	0.03688631283707528	0.038506000291780196	0.04077592723560021	0.04523302337008014	0.0578240243865818	0.07337065944451578	0.09313793991361509	0.13054444434198245	0.1807429329016689	0.2241907533107239	0.2804423803872637	0.35896766560003746	0.420208402938515	0.4989937839469348	0.6613881407193919	0.9887778122207664	1.583498671501611	2.4588392492122053	3.4156962137855027	4.342807677365825	5.071040437566251	5.602085117058477	5.879973829633943	6.067361027860752	6.289837513427446	6.685892474979376	7.362957298654525	8.303144487234144	9.35360047063152	10.399067343766959	11.247464361555854	11.868821394818088	12.249187850878096	12.459297963615436	12.679705505353127	12.96947586677515	13.494112731665552	14.289698480402137	15.343027340087785
MCW_CT_ROA_207_R1 - nextera_transposase_sequence	0.05281413239347909	0.05323185077210702	0.05324093160642502	0.05328633577801501	0.053331739949605	0.053331739949605	0.053331739949605	0.053331739949605	0.053422548292784984	0.053658649985052945	0.05367681165368894	0.053704054156642936	0.053704054156642936	0.053704054156642936	0.05371313499096094	0.05372221582527894	0.053740377493914936	0.053740377493914936	0.053740377493914936	0.0539310750145929	0.054040045026408884	0.0545304100795808	0.0545304100795808	0.05469386509730477	0.05502077513275272	0.05554746352319663	0.05628301110295451	0.05888012971790207	0.06264867595987143	0.07150248941991993	0.08750291948823323	0.10894276931302761	0.14907097616426285	0.20299297034453775	0.2531918224544333	0.31073706952758956	0.3828661365154514	0.438567974222054	0.5058841990213766	0.6549824176885934	0.9581642330636083	1.5163721994252921	2.3384964535709654	3.2635247222081976	4.2026464457069626	4.941217943292732	5.457336242590493	5.722941565557631	5.9052937994973576	6.128101150323768	6.541161060946564	7.257357382772786	8.231031680851535	9.429411224129158	10.639732064534947	11.595589765681783	12.3057291710179	12.702607034886023	12.949560324163992	13.185108085538554	13.50684204542524	14.071787990850877	14.932178880812597	16.034428711999887
MCW_CT_ROA_207_R2 - nextera_transposase_sequence	0.05285953656506908	0.05327725494369701	0.05327725494369701	0.053322659115287004	0.053368063286876995	0.053368063286876995	0.05338622495551299	0.05338622495551299	0.05346795246437498	0.053740377493914936	0.05375853916255093	0.053794862499822925	0.053794862499822925	0.053794862499822925	0.05380394333414092	0.05381302416845892	0.05383118583709492	0.05383118583709492	0.05383118583709492	0.0539673983518649	0.05407636836368088	0.054566733416852795	0.054566733416852795	0.05481191594343875	0.055093421807296705	0.05566551436933061	0.05641014278340648	0.05932509059948399	0.06333881936803931	0.07271932121853172	0.09000922976000081	0.11244797135977502	0.1552005393289118	0.2114926312661843	0.26394353028694345	0.3242675126614073	0.40038306591487044	0.4597444798516264	0.5296941466031686	0.6823702139916769	0.9943876811581043	1.5620942002164144	2.4107072480676894	3.348939049803291	4.31417725280062	5.063191709852088	5.588309115958985	5.862386857344815	6.050269319384203	6.277435470683253	6.699594377292684	7.431128228282004	8.433143810267227	9.64685180187363	10.879375282186926	11.861867070388453	12.589941123502616	13.001956738178842	13.253023645402864	13.49744338190611	13.824852863241546	14.406489382143665	15.285741164983866	16.42159916398207
MCW_CT_ROA_208_R1 - nextera_transposase_sequence	0.031030875379628963	0.031133287509594737	0.031133287509594737	0.031133287509594737	0.031133287509594737	0.031133287509594737	0.031133287509594737	0.03121863095123288	0.03128690570454339	0.03138931783450917	0.031542936029457826	0.031577073406113085	0.031577073406113085	0.031577073406113085	0.031645348159423596	0.031645348159423596	0.03166241684775123	0.031679485536078855	0.031747760289389367	0.03190137848433803	0.031952584549320914	0.03231102700420112	0.03251585126413266	0.032754812900719465	0.03282308765402998	0.03321566748556544	0.0338472089536877	0.03579303942303737	0.03879712856870002	0.04663165651108159	0.05849439489878353	0.07112522426122876	0.10123439047116578	0.13530349237311265	0.16711952741581254	0.2051656336980969	0.26159471730923733	0.31088908919942904	0.3690933163966429	0.4989689658815696	0.7743551833595309	1.2717708986032863	2.0226566355123277	2.8453503442157033	3.6385834968655915	4.254985038441246	4.713944998882854	4.955057290198937	5.121152696315092	5.319132412227257	5.67527059418323	6.30624879559068	7.1922161319245745	8.239823946721113	9.280075156848444	10.107787059920142	10.705566662530355	11.075735306291637	11.30346574595886	11.519094485601792	11.819247369843144	12.313983301019462	13.101788610781163	14.140350020764059
MCW_CT_ROA_208_R2 - nextera_transposase_sequence	0.03043347128816196	0.030535883418127734	0.030535883418127734	0.03055295210645536	0.03055295210645536	0.03055295210645536	0.03055295210645536	0.030638295548093504	0.030808982431369793	0.030894325873007934	0.031030875379628963	0.031065012756284222	0.031065012756284222	0.031065012756284222	0.031133287509594737	0.031167424886249993	0.031235699639560507	0.03125276832788814	0.031303974392871026	0.03147466127614731	0.03150879865280257	0.031850172419355144	0.03198672192597617	0.0322427522508906	0.032293958315873485	0.03266946945908132	0.033403423057169354	0.035298047461536135	0.03838748004883693	0.04630735143285664	0.058886974730318994	0.07165435359938525	0.10251454209573793	0.13735173497242809	0.17010654787314755	0.20881833300020944	0.26582775201448927	0.31614624520433865	0.3740603046999828	0.5045674956530318	0.7835210689914676	1.2838896673159026	2.0493349953684112	2.8677103259248966	3.6621724241343743	4.274699373459658	4.7298530164042045	4.97101651378527	5.134466273210642	5.327649687702744	5.677421248912511	6.295495521944273	7.1746865890121	8.188481332231607	9.199664566136985	10.012953427571837	10.599194596872573	10.972520947974468	11.19564284179323	11.41064003996804	11.705160257061273	12.199862050860936	12.986045835231513	14.03445587837945
MCW_CT_ROA_209_R1 - nextera_transposase_sequence	0.026643940414911013	0.026927104178868885	0.026927104178868885	0.026971348516987303	0.027006743987482037	0.027006743987482037	0.027006743987482037	0.027006743987482037	0.027006743987482037	0.027104081531342555	0.027104081531342555	0.02711293039896624	0.027121779266589922	0.027121779266589922	0.027121779266589922	0.027121779266589922	0.027121779266589922	0.02713947700183729	0.02713947700183729	0.02716602360470834	0.027236814545697808	0.02744033850104253	0.02751997830965568	0.02769695566212935	0.02790047961747407	0.028263283190045094	0.02913932108478976	0.031422328931700105	0.03609453103700499	0.046890149537898856	0.0641896857422001	0.088320547751985	0.1318215809900131	0.18631290781665608	0.23378708261771802	0.2883934447234689	0.3640070185678444	0.42411737633552643	0.4998990786647519	0.678132970340985	1.0235485180314703	1.6499775548472726	2.6276800897204384	3.7518844769713087	4.860169751367172	5.706050705250325	6.3521773213964465	6.692779085099648	6.922531084080966	7.215171985263804	7.761793084981605	8.739929214368331	10.113123038814408	11.849828345241402	13.546572165479843	14.91895189410454	15.940465172582563	16.520048304198585	16.888524000916387	17.2468765930727	17.740537220062755	18.579949651712994	19.893979947227123	21.614314848550304
MCW_CT_ROA_209_R2 - nextera_transposase_sequence	0.026670487017782064	0.026944801914116252	0.026953650781739936	0.026971348516987303	0.02698904625223467	0.02698904625223467	0.02698904625223467	0.02698904625223467	0.027024441722729404	0.027121779266589922	0.027121779266589922	0.027121779266589922	0.027130628134213606	0.027130628134213606	0.027130628134213606	0.027130628134213606	0.027130628134213606	0.027130628134213606	0.02713947700183729	0.02716602360470834	0.027236814545697808	0.027449187368666212	0.02754652491252673	0.02769695566212935	0.02790047961747407	0.02828098092529246	0.029272054099145014	0.031723190430905344	0.03674049837353389	0.04830596835768822	0.06674700848544463	0.09227599157977152	0.1384139873696573	0.19586083598261056	0.24477737620633294	0.30151631540939156	0.3813419502426404	0.44416006150316956	0.5232158448531579	0.7048565505645091	1.0577316936617596	1.681364488308478	2.6787292070414686	3.7922087667324345	4.913413387858876	5.750949859572895	6.396156193486154	6.743651225068205	6.977482552024041	7.269981871324899	7.822036175763642	8.807861971115349	10.20881469329692	11.955846628240755	13.663067507745636	15.058259617104188	16.096638837272952	16.696229258586122	17.06997003154002	17.43916248653534	17.940176522520677	18.800074082719746	20.137695459318614	21.906796470115914
MCW_CT_ROA_210_R1 - nextera_transposase_sequence	0.10055006243039855	0.10137346876792765	0.10137346876792765	0.10138696723247731	0.10141396416157662	0.10142746262612627	0.10148145648432491	0.10153545034252354	0.10161644112982149	0.10203489353086087	0.10203489353086087	0.10215637971180778	0.10221037357000641	0.10223737049910572	0.10226436742820504	0.10226436742820504	0.10226436742820504	0.10231836128640368	0.10231836128640368	0.10235885668005264	0.10239935207370161	0.10284480140384031	0.10293929065568791	0.10307427530118449	0.10311477069483346	0.10337124152127695	0.10414065400060743	0.10570647588836769	0.1079877163972598	0.11458846556204232	0.12648061283029055	0.14212533324334356	0.17242938615732462	0.2081733202848176	0.23653359430364795	0.2723585192184389	0.3203455606924712	0.3625417608747005	0.41398440927344515	0.5261836466101981	0.7545641683258529	1.1888367698174334	1.8637330003712078	2.6205514122768534	3.3320149832956503	3.8728174670131272	4.280457597948233	4.481733202848176	4.618499645665305	4.789214726824824	5.08573549758715	5.627874329295043	6.3629602132757395	7.269341612391591	8.14544595552256	8.841467283096549	9.345877906388148	9.648702460095164	9.825100394830088	10.00475145952148	10.240137684338407	10.656997266560928	11.304167650929706	12.16590962777984
MCW_CT_ROA_210_R2 - nextera_transposase_sequence	0.09825532345695677	0.09909222825903553	0.0991057267235852	0.0991057267235852	0.09914622211723416	0.09915972058178382	0.09921371443998245	0.09926770829818109	0.09934869908547903	0.09978064995106807	0.09980764688016738	0.09990213613201498	0.09995612999021361	0.09999662538386259	0.1000236223129619	0.1000236223129619	0.1000236223129619	0.10006411770661088	0.10006411770661088	0.10013161002935916	0.10017210542300813	0.10068504707589512	0.10077953632774272	0.10091452097323929	0.10095501636688826	0.10114399487058347	0.1019943981372119	0.10354672156042251	0.10608443289575811	0.11298214828063308	0.12553572031181454	0.14205784092059529	0.1732527924948537	0.20994161914082274	0.23878783788344077	0.27603010157594576	0.3257854419059832	0.3699254209833631	0.422974386663517	0.5376978368710559	0.7733135355853271	1.2160226774204435	1.9137448115276887	2.681820942867749	3.4093881820942866	3.95784429521142	4.369925420983363	4.573374278675801	4.709776262950089	4.879681436236628	5.175972733101609	5.7149124287112345	6.4527519994600615	7.338939695609624	8.193311510815645	8.88352849863328	9.380433975635272	9.687659028785475	9.859629467148112	10.039145547194007	10.270212263355043	10.688340701245233	11.338305267775791	12.213329733742787
MCW_CT_ROA_211_R1 - nextera_transposase_sequence	0.06489360869511744	0.06535202322931796	0.06535202322931796	0.06538556575621068	0.06543028912540097	0.06543028912540097	0.06545265080999613	0.06546383165229369	0.06547501249459127	0.06576571439432818	0.06577689523662576	0.0657992569212209	0.06583279944811363	0.06584398029041119	0.06584398029041119	0.06584398029041119	0.06586634197500635	0.06588870365960149	0.06592224618649421	0.06606759713636268	0.06626885229771899	0.06784535106167688	0.06790125527316475	0.06831494643817497	0.06870627591859005	0.06945539235252748	0.07193753934258884	0.07614153604647653	0.08528746504589177	0.10428371610946939	0.13332036355626814	0.17064201514556898	0.2444579359941502	0.33924911699297955	0.4229041790634256	0.5140168629463532	0.6415120076655855	0.7472715949583346	0.881083915575696	1.1534045105753996	1.7070015552551636	2.6928052397899345	4.138957744242704	5.752398011151772	7.331032315988493	8.54259956819587	9.411887695147627	9.880856944477054	10.20583930669833	10.597739010070585	11.294025964151983	12.47947476875223	14.11248150968205	16.05475034856276	17.9719852815392	19.474791113913774	20.58527237090879	21.225722198556106	21.61970153859571	22.0040541734171	22.532807386511656	23.4284040353896	24.79018590386488	26.559643644194292
MCW_CT_ROA_211_R2 - nextera_transposase_sequence	0.06413331141888243	0.0645693642684878	0.0645693642684878	0.06462526847997567	0.06466999184916597	0.06466999184916597	0.06469235353376111	0.06470353437605869	0.06471471521835626	0.0649942362757956	0.0649942362757956	0.06501659796039075	0.06505014048728347	0.06507250217187861	0.06507250217187861	0.06507250217187861	0.06509486385647377	0.06510604469877133	0.06513958722566406	0.06526257649093736	0.06547501249459127	0.06691734115097826	0.06697324536246614	0.06735339400058364	0.06774472348099872	0.068471478230341	0.07098716774729508	0.07521352613577792	0.08423646586991984	0.10303146177214115	0.13231408774948653	0.169199686489182	0.24132730015082957	0.33398294027082237	0.41635220547704743	0.5049827423699137	0.6297162190416453	0.7324122555448592	0.863854237595135	1.1259108193656662	1.6652075667468333	2.616999129012385	4.023549090047149	5.562636755677352	7.077898046371425	8.235920244815723	9.065002062865403	9.519536844788666	9.830453707399593	10.204385797199647	10.869601190536088	12.005060449223881	13.58236423382719	15.415899381363996	17.235536741924918	18.67310235949315	19.728730404176268	20.35496938126337	20.726698845130798	21.09875255342486	21.60329924294517	22.47338120970005	23.79484496085028	25.53090552523684
MCW_CT_ROA_213_R1 - nextera_transposase_sequence	0.02497965080477355	0.02513517190376562	0.02514257767038429	0.0251647949702403	0.02517220073685897	0.02517220073685897	0.025179606503477638	0.025187012270096308	0.025246258403045667	0.025327721835851035	0.025349939135707045	0.025357344902325715	0.025364750668944384	0.025386967968800394	0.025401779502037734	0.025409185268656403	0.025438808335131083	0.025475837168224432	0.025490648701461772	0.02638674646232083	0.026838498226059694	0.031148654398125572	0.03177073879409384	0.035236637571631355	0.03757685982313104	0.04302750405447208	0.04792271578941288	0.06541513654271117	0.09827452302974948	0.185173788533222	0.29780068726995373	0.47025877451891956	0.7507225621345671	1.1322084121954905	1.5014969646354648	1.8692303060855184	2.2787025481983956	2.6774956748471506	3.1061784755688575	3.7790516190079666	4.752584075631836	6.24728995227798	8.258762817808291	10.539183503862219	12.878176398103205	14.812333060134602	16.317184837048327	17.480645584374603	18.37346259062159	19.359592256263817	20.49291153345211	22.01497431198762	23.927046977962142	26.04121560919355	28.302166534806993	30.238974461287874	31.817720977522683	33.09494170587835	34.023958099357394	34.90573310757594	35.80688900703555	36.90340902989567	38.33993520398555	40.0511042331288
MCW_CT_ROA_213_R2 - nextera_transposase_sequence	0.02486115853887483	0.025024085404485568	0.025024085404485568	0.025053708470960247	0.025068520004197587	0.025068520004197587	0.025090737304053597	0.025098143070672266	0.02517220073685897	0.025268475702901676	0.025290693002757686	0.025298098769376356	0.025298098769376356	0.025320316069232365	0.025327721835851035	0.025335127602469705	0.025364750668944384	0.025409185268656403	0.025416591035275073	0.026268254196422113	0.026697788660304964	0.030978321765896162	0.03157078309538976	0.035051493406164605	0.037369498357808284	0.04291641755519203	0.04790049848955687	0.06563730954127127	0.09872627479348835	0.18624762469292913	0.30035567675339486	0.47642777811227155	0.7614979525647317	1.1491231831525326	1.5225071245326314	1.897416653836176	2.315279629528006	2.719797413772993	3.1584483763634292	3.84261531389601	4.8288042256711865	6.340869219271493	8.396006484785483	10.694600922121625	13.066593912415405	15.016710001510036	16.537062047956635	17.71368284256429	18.61275031583743	19.602516212889427	20.743863341092354	22.26613348109319	24.190299763956002	26.282488079863196	28.531708271152667	30.461488125112428	32.03407304352051	33.32404650199352	34.249100810331576	35.13358632913256	36.03237238327419	37.12869245043561	38.57231334894617	40.295968500608495
MCW_CT_ROA_215_R1 - nextera_transposase_sequence	0.02805253486593519	0.028297606515899677	0.028297606515899677	0.028297606515899677	0.028305775570898493	0.028305775570898493	0.02831394462589731	0.028322113680896127	0.028371128010889025	0.028452818560877186	0.02846915667087482	0.028501832890870084	0.028501832890870084	0.0285100019458689	0.0285100019458689	0.02853450911086535	0.02853450911086535	0.028591692495857062	0.02862436871585233	0.02893479280580735	0.02926155500576	0.031769454890396606	0.0320145265403611	0.033215377625187094	0.034318200050027295	0.03613989931476333	0.042046126078907516	0.05359716984723377	0.07443642914921417	0.12401442393703031	0.18319922740345443	0.27023233936084334	0.42565677976832234	0.6326197881633334	0.808785459212807	1.012096900023347	1.2797151417845694	1.550233398070371	1.905472923748897	2.5891738128198285	3.761808981679914	5.675320255547646	8.303264403391857	11.203711887886582	13.996556579936899	16.089215229928673	17.594175725195605	18.59999879097986	19.358389349904968	20.30249520517317	21.545465937573063	23.376175669972792	25.788987754423175	28.359397247910724	31.00537866919232	33.04680100623152	34.58376785898381	35.669966256901425	36.37772501294387	37.085998419451236	37.89501261220401	39.03299464975912	40.61311045101516	42.46783720511141
MCW_CT_ROA_215_R2 - nextera_transposase_sequence	0.027774786995975433	0.02797901337094584	0.02797901337094584	0.027987182425944657	0.027995351480943474	0.027995351480943474	0.027995351480943474	0.02800352053594229	0.028036196755937555	0.028117887305925716	0.028142394470922167	0.02817507069091743	0.02817507069091743	0.028191408800915065	0.028207746910912698	0.028232254075909145	0.028256761240905596	0.02828943746090086	0.02831394462589731	0.02870605926584049	0.02900014524579788	0.031483537965438034	0.03174494772540016	0.03295396786522497	0.03410580462005807	0.035919334829795285	0.04187457592393237	0.05345829591225389	0.07443642914921417	0.12437386235697823	0.1845879667532532	0.27324672065540656	0.43114638472752687	0.641221803077087	0.8191438209513061	1.0269155657912	1.2982425585218846	1.5732619641120345	1.9341708139597387	2.62967598750396	3.824187885650875	5.762794496474971	8.454285723154975	11.379730515946077	14.210643004290878	16.32222118565991	17.841502034339765	18.855322604967863	19.611752590693257	20.550140107462283	21.790570263757548	23.61182023046865	26.02629063308379	28.555446398827314	31.172484858248108	33.20077135484921	34.72651392603313	35.822474344674326	36.523746871047706	37.23144027465016	38.03285724625404	39.1669998279597	40.747499574800685	42.610534257830736
MCW_CT_ROA_217_R1 - nextera_transposase_sequence	0.06660593888173418	0.06701243318249932	0.06701243318249932	0.06704938720984159	0.06707155962624697	0.06709373204265234	0.06710851365358925	0.06712329526452616	0.0671528584864	0.06727850217936376	0.06729328379030068	0.06730067459576913	0.06730067459576913	0.06730806540123759	0.06731545620670605	0.06731545620670605	0.06733762862311142	0.06736719184498524	0.06738936426139061	0.06774412292387655	0.0682171344738578	0.07109954860655601	0.07133605438154664	0.07311723849944476	0.07449931912204621	0.07710088264694306	0.08417388348025638	0.09727778157583059	0.12368512951462733	0.17923442341554988	0.24412569542860205	0.33193585519933927	0.4903651612211828	0.6955191394146113	0.8711542405670226	1.0726941148863756	1.3630936433529868	1.6725762315391537	2.087370406845364	2.818114125122641	4.025830865112257	5.892134889590605	8.400167771284133	11.054050808092192	13.7351024458023	15.797861470437702	17.31039720036289	18.393911454455086	19.222309885387084	20.20836158776674	21.443054767716223	23.152607199014067	25.349487170485556	27.681367594643884	30.119801261240955	32.041920648617086	33.54530656137233	34.69182004127765	35.46670904061802	36.24011248805923	37.091126783724704	38.20745621409685	39.721595748808696	41.51041456875574
MCW_CT_ROA_217_R2 - nextera_transposase_sequence	0.06599989283332071	0.06638421471768047	0.06639899632861739	0.0664137779395543	0.06644334116142812	0.0664655135778335	0.06650246760517578	0.06653203082704962	0.0665837664653288	0.06670941015829257	0.06674636418563486	0.06674636418563486	0.06676114579657177	0.06676114579657177	0.06682766304578788	0.06682766304578788	0.0668424446567248	0.06687939868406709	0.06687939868406709	0.06720459412467919	0.06766282406372352	0.07053045658548483	0.07078174397141236	0.07257031889477895	0.07391544549003812	0.07646527337665578	0.08359000984824828	0.09661999988913791	0.12325646279745682	0.17890922797493777	0.24486477597544776	0.33334749904381455	0.49235328789219773	0.6969012200372127	0.8726471832716509	1.0727236781082494	1.3623102179733302	1.6691764610236635	2.087946889671904	2.810383342602635	4.015727634036876	5.8627047022152095	8.36944419295176	10.940734978649811	13.581802358775565	15.594266952198119	17.07128986184737	18.135115010171596	18.94379477211375	19.899906321540687	21.10557580841554	22.770480383878436	24.935609455057435	27.19453523843662	29.561640241457614	31.431957473305335	32.89023730028658	34.02199873247686	34.77215070591431	35.529087438771796	36.35833581233267	37.4519163434729	38.94312959962159	40.71440264738652
MCW_CT_ROA_218_R1 - nextera_transposase_sequence	0.01832616582962179	0.01837686061753222	0.01837686061753222	0.018414881708465048	0.01842121855695385	0.01842121855695385	0.01842121855695385	0.01843389225393146	0.01847825019335309	0.018541618678241133	0.018566966072196347	0.018566966072196347	0.018585976617662762	0.01859865031464037	0.018604987163129173	0.018604987163129173	0.018643008254062	0.01865568195103961	0.01868736619348363	0.0189471769815246	0.01928936679992003	0.021025663285852383	0.021310821467848573	0.02305345480226973	0.024789751288202086	0.027406869714078227	0.0357905202647662	0.05101163033487393	0.08506585411370778	0.15748335864376234	0.2475109651242038	0.37102881586797554	0.5897578151560307	0.8594414131425604	1.0864906944964154	1.3382283375626516	1.6794486181392922	2.024103470596865	2.4600406255356617	3.2364946708688422	4.533501809011822	6.479801453863149	9.081673422275227	11.840959043997689	14.618101904761604	16.77114123156017	18.392797791481566	19.54133890638035	20.440170169729317	21.503639093665907	22.878937994888066	24.79078419450576	27.258175564288436	29.896376685086828	32.60506890847468	34.770167257947435	36.455293692332695	37.70391265541517	38.591477002151045	39.46738788451601	40.462824403076795	41.76594026316298	43.537475963541574	45.5934664557341
MCW_CT_ROA_218_R2 - nextera_transposase_sequence	0.018440229102420266	0.018490923890330697	0.01850993443579711	0.018535281829752327	0.018541618678241133	0.018547955526729935	0.018560629223707544	0.018573302920685153	0.018623997708595585	0.01867469249650602	0.01867469249650602	0.01868736619348363	0.018700039890461238	0.01870637673895004	0.018744397829882867	0.018757071526860476	0.018782418920815693	0.018788755769304496	0.018820440011748516	0.019048566557345468	0.019346398436319266	0.021152400255628468	0.021437558437624658	0.02324356025693386	0.025036888379265453	0.027730048987007243	0.03651925784097869	0.05267188463894063	0.0885637944795277	0.16446022882993577	0.25873352379787606	0.3883791070303215	0.6203077617205558	0.9025700039573619	1.1397328954993484	1.4041759197856372	1.767974391527887	2.1335345071500247	2.5951865932563893	3.393997040058071	4.728588026588149	6.707104209156556	9.393072493863555	12.187502277304926	15.044229618239731	17.231006326392688	18.88682483651723	20.07128954549905	20.991685104255417	22.07255501414226	23.481217422657974	25.431338187148047	27.98157117722486	30.664307669202568	33.439625517601705	35.67053837547918	37.405383723107605	38.71350569349995	39.62841354146501	40.5353813182736	41.559884960852536	42.903702398782315	44.73590074974423	46.87456810417019
MCW_CT_ROA_221_R1 - nextera_transposase_sequence	0.051725696627505126	0.051914039117707894	0.05193972218455373	0.05198252729596344	0.052102381607910656	0.0521109426301926	0.0521109426301926	0.052119503652474544	0.05219655285301204	0.052384895343214805	0.052384895343214805	0.05241913943234258	0.05243626147690647	0.05245338352147036	0.05247906658831619	0.052487627610598137	0.05254755476657174	0.052556115788853684	0.05269309214536479	0.05307833814805227	0.053600560507250844	0.05594628061250347	0.05632296559290901	0.05753863075694504	0.058985443522593564	0.06081750229092956	0.07125338845261919	0.09132042468149573	0.1209843668884314	0.1772302832808029	0.24497365259782508	0.33333196356976824	0.48958774225980856	0.7039300571328383	0.8925807441377543	1.1221531176503623	1.4347845293423902	1.7478011870371055	2.118048278686616	2.714828580938644	3.670247228625867	5.1556873268105194	7.18721791431581	9.418006295433345	11.655917447089458	13.45531591541984	14.886941427540192	15.941530957341453	16.785793291719916	17.80269720143606	19.13415019183539	21.00784121152848	23.50030579971591	26.20665896859543	29.04297701673714	31.307589996890638	33.08238408718271	34.44802980057612	35.3952213058504	36.32653211479167	37.34495132545172	38.69957900316826	40.583543249599686	42.84234329562374
